DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,SPECIALTY_GROUP,SPECIALTY,STAFF_GROUP_1,GRADE,FTE,HEADCOUNT
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Dermatology,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,0.45,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Dermatology,HCHS doctors - Specialty Registrar,Specialty Registrar,2.3,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Endocrinology and diabetes mellitus,HCHS doctors - Consultant,Consultant,4.05,5
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Endocrinology and diabetes mellitus,HCHS doctors - Core Training,Core Training,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Endocrinology and diabetes mellitus,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,4.0,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Endocrinology and diabetes mellitus,HCHS doctors - Specialty Registrar,Specialty Registrar,2.50625,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Gastro-enterology,HCHS doctors - Consultant,Consultant,8.27,9
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Gastro-enterology,HCHS doctors - Core Training,Core Training,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Gastro-enterology,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Gastro-enterology,HCHS doctors - Specialty Registrar,Specialty Registrar,5.5125,6
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,General (internal) medicine,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,General medical practitioner,HCHS doctors - Associate Specialist,Associate Specialist,3.12222,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,General medical practitioner,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,2.48555,8
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Genito-urinary medicine,HCHS doctors - Consultant,Consultant,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Genito-urinary medicine,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Genito-urinary medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Geriatric medicine,HCHS doctors - Consultant,Consultant,5.9,6
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Geriatric medicine,HCHS doctors - Core Training,Core Training,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Geriatric medicine,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,7.0,7
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Geriatric medicine,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Geriatric medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,5.55,6
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Neurology,HCHS doctors - Consultant,Consultant,4.313,6
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Neurology,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Other specialties,HCHS doctors - Consultant,Consultant,0.36,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Other specialties,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Other specialties,HCHS doctors - Specialty Registrar,Specialty Registrar,4.0,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Palliative medicine,HCHS doctors - Consultant,Consultant,1.8,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Palliative medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rehabilitation medicine,HCHS doctors - Consultant,Consultant,2.8,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rehabilitation medicine,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rehabilitation medicine,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Respiratory medicine,HCHS doctors - Consultant,Consultant,8.475,10
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Respiratory medicine,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Respiratory medicine,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,4.0,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Respiratory medicine,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Respiratory medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,2.89375,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rheumatology,HCHS doctors - Consultant,Consultant,3.85,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rheumatology,HCHS doctors - Core Training,Core Training,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rheumatology,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Rheumatology,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Sport and exercise medicine,HCHS doctors - Consultant,Consultant,1.3,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,General medicine group,Sport and exercise medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,3.325,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Community sexual and reproductive health,HCHS doctors - Associate Specialist,Associate Specialist,2.45,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Community sexual and reproductive health,HCHS doctors - Consultant,Consultant,5.25,8
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Community sexual and reproductive health,HCHS doctors - Core Training,Core Training,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Community sexual and reproductive health,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Community sexual and reproductive health,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,0.54545,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Community sexual and reproductive health,HCHS doctors - Specialty Doctor,Specialty Doctor,1.3,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Obstetrics and gynaecology,HCHS doctors - Associate Specialist,Associate Specialist,1.1,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Obstetrics and gynaecology,HCHS doctors - Consultant,Consultant,26.75,30
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Obstetrics and gynaecology,HCHS doctors - Core Training,Core Training,4.0,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Obstetrics and gynaecology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,3.9375,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Obstetrics and gynaecology,HCHS doctors - Specialty Doctor,Specialty Doctor,5.55,8
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Obstetrics and gynaecology group,Obstetrics and gynaecology,HCHS doctors - Specialty Registrar,Specialty Registrar,24.1125,26
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Associate Specialist,Associate Specialist,1.4,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Consultant,Consultant,33.75,42
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Core Training,Core Training,9.4,11
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Specialty Doctor,Specialty Doctor,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Specialty Registrar,Specialty Registrar,47.5375,54
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Pathology group,Haematology,HCHS doctors - Consultant,Consultant,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Pathology group,Haematology,HCHS doctors - Specialty Registrar,Specialty Registrar,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Pathology group,Medical microbiology,HCHS doctors - Consultant,Consultant,4.0,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Pathology group,Medical microbiology,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Psychiatry group,Child and adolescent psychiatry,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Psychiatry group,Child and adolescent psychiatry,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,3.0,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Psychiatry group,General psychiatry,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Consultant,Consultant,13.0,13
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Associate Specialist,Associate Specialist,2.0,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Consultant,Consultant,15.325,17
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Core Training,Core Training,3.0,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,4.0,4
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,1.7,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,General surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,14.6625,15
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Associate Specialist,Associate Specialist,1.3,2
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Consultant,Consultant,3.8,5
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Specialty Doctor,Specialty Doctor,0.9,1
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,Otolaryngology,HCHS doctors - Specialty Registrar,Specialty Registrar,3.0,3
2025-10-31,Organisation,Y56,London,QMF,North East London,RQX,Homerton Healthcare NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Associate Specialist,Associate Specialist,0.15,1
